Code géographique,Coups et blessures volontaires,Vols avec armes,Cambriolages de logement,Vols de véhicules,Destructions et dégradations volontaires,Trafic de stupéfiants
31301,0.0,0.0,0.0,0.0,0.0,0.0
31302,0.0,0.0,0.0,0.0,0.0,0.0
31303,2.334085361442601,0.0,10.20132885887667,0.0,0.0,0.0
31304,0.0,0.0,0.0,0.0,0.0,0.0
31305,0.0,0.0,0.0,0.0,0.0,0.0
31306,0.0,0.0,0.0,0.0,0.0,0.0
31308,0.0,0.0,0.0,0.0,0.0,0.0
31309,0.0,0.0,0.0,0.0,0.0,0.0
31310,0.0,0.0,0.0,0.0,0.0,0.0
31311,0.0,0.0,0.0,0.0,0.0,0.0
31312,0.0,0.0,0.0,0.0,0.0,0.0
31313,0.0,0.0,0.0,0.0,0.0,0.0
31314,0.0,0.0,0.0,0.0,0.0,0.0
31315,0.0,0.0,0.0,0.0,0.0,0.0
31316,0.0,0.0,0.0,0.0,0.0,0.0
31317,0.0,0.0,0.0,0.0,0.0,0.0
31318,0.0,0.0,0.0,0.0,0.0,0.0
31319,0.0,0.0,0.0,0.0,0.0,0.0
31320,0.0,0.0,0.0,0.0,0.0,0.0
31321,0.0,0.0,0.0,0.0,0.0,0.0
31322,0.0,0.0,0.0,0.0,0.0,0.0
31323,0.0,0.0,0.0,0.0,0.0,0.0
31324,1.4587141742346654,0.0,9.338739709275666,0.3476567932137394,0.0,0.0
31325,0.0,0.0,0.0,0.0,0.0,0.0
31326,0.0,0.0,0.0,0.0,0.0,0.0
31327,0.0,0.0,0.0,0.0,0.0,0.0
31328,0.0,0.0,0.0,0.0,0.0,0.0
31329,0.0,0.0,0.0,0.0,0.0,0.0
31330,0.0,0.0,0.0,0.0,0.0,0.0
31331,0.0,0.0,0.0,0.0,0.0,0.0
31332,0.0,0.0,0.0,0.0,0.0,0.0
31333,0.0,0.0,0.0,0.0,0.0,0.0
31334,0.0,0.0,5.509411946760206,0.0,0.0,0.0
31335,0.0,0.0,0.0,0.0,0.0,0.0
31336,0.0,0.0,0.0,0.0,0.0,0.0
31337,0.0,0.0,0.0,0.0,0.0,0.0
31338,0.0,0.0,0.0,0.0,0.0,0.0
31339,0.0,0.0,8.348743404932156,0.0,0.0,0.0
31340,0.0,0.0,0.0,0.0,0.0,0.0
31341,2.293142094495139,0.0,6.478903244941196,1.0885349414988954,0.0,0.0
31342,0.0,0.0,0.0,0.0,0.0,0.0
31343,0.0,0.0,0.0,0.0,0.0,0.0
31344,0.0,0.0,0.0,0.0,0.0,0.0
31345,0.0,0.0,12.996733870312845,0.0,0.0,0.0
31346,0.0,0.0,0.0,0.0,0.0,0.0
31347,0.0,0.0,0.0,0.0,0.0,0.0
31348,0.0,0.0,0.0,0.0,0.0,0.0
31349,0.0,0.0,0.0,0.0,0.0,0.0
31350,0.0,0.0,0.0,0.0,0.0,0.0
31351,2.5288555492246196,0.0,5.624106012907943,0.24317587695300624,0.0,0.0
31352,0.0,0.0,0.0,0.0,0.0,0.0
31353,0.0,0.0,0.0,0.0,0.0,0.0
31354,0.0,0.0,0.0,0.0,0.0,0.0
31355,0.0,0.0,0.0,0.0,0.0,0.0
31356,0.0,0.0,6.785744429386733,0.0,0.0,0.0
31357,0.0,0.0,0.0,0.0,0.0,0.0
31358,0.8090614886731392,0.0,8.82380428303499,0.0,0.0,0.0
31359,0.0,0.0,0.0,0.0,0.0,0.0
31360,0.0,0.0,0.0,0.0,0.0,0.0
31361,0.0,0.0,0.0,0.0,0.0,0.0
31362,0.0,0.0,0.0,0.0,0.0,0.0
31363,0.0,0.0,0.0,0.0,0.0,0.0
31364,0.857449088960343,0.0,8.73424084387572,0.0,0.0,0.0
31365,0.0,0.0,0.0,0.0,0.0,0.0
31366,0.0,0.0,0.0,0.0,0.0,0.0
31367,0.0,0.0,0.0,0.0,0.0,0.0
31368,0.0,0.0,0.0,0.0,0.0,0.0
31369,0.0,0.0,0.0,0.0,0.0,0.0
31370,0.0,0.0,0.0,0.0,0.0,0.0
31371,0.0,0.0,0.0,0.0,0.0,0.0
31372,0.0,0.0,0.0,0.0,0.0,0.0
31373,0.0,0.0,0.0,0.0,0.0,0.0
31374,0.0,0.0,0.0,0.0,0.0,0.0
31375,3.027872903645692,0.0,2.9452265183208954,0.0,0.0,0.0
31376,0.0,0.0,0.0,0.0,0.0,0.0
31377,0.0,0.0,6.134334367465574,0.0,0.0,0.0
31378,0.0,0.0,0.0,0.0,0.0,0.0
31379,0.0,0.0,0.0,0.0,0.0,0.0
31380,0.0,0.0,0.0,0.0,0.0,0.0
31381,0.0,0.0,2.914595441963549,0.0,0.0,0.0
31382,0.0,0.0,0.0,0.0,0.0,0.0
31383,0.0,0.0,0.0,0.0,0.0,0.0
31384,0.0,0.0,16.658408862058778,0.0,0.0,0.0
31385,0.0,0.0,0.0,0.0,0.0,0.0
31386,0.0,0.0,0.0,0.0,0.0,0.0
31387,0.0,0.0,0.0,0.0,0.0,0.0
31388,0.0,0.0,0.0,0.0,0.0,0.0
31389,0.0,0.0,10.387566495593614,0.0,0.0,0.0
31390,9.268647674344955,0.0,4.169451808484269,0.0,0.0,0.0
31391,0.0,0.0,0.0,0.0,0.0,0.0
31392,0.0,0.0,0.0,0.0,0.0,0.0
31393,0.0,0.0,0.0,0.0,0.0,0.0
31394,0.0,0.0,0.0,0.0,0.0,0.0
31395,5.894472591346304,0.0,5.970294192180905,2.2869616383529503,0.0,0.34046656760817356
31396,2.4274499566470262,0.0,5.910330648608476,0.0,0.0,0.0
31397,0.0,0.0,0.0,0.0,0.0,0.0
31398,0.0,0.0,0.0,0.0,0.0,0.0
31399,0.0,0.0,8.657427650905584,0.0,0.0,0.0
31400,0.0,0.0,0.0,0.0,0.0,0.0
31401,0.0,0.0,0.0,0.0,0.0,0.0
31402,0.0,0.0,0.0,0.0,0.0,0.0
31403,0.0,0.0,0.0,0.0,0.0,0.0
31404,0.0,0.0,0.0,0.0,0.0,0.0
31405,0.0,0.0,0.0,0.0,0.0,0.0
31406,0.0,0.0,0.0,0.0,0.0,0.0
31407,0.0,0.0,0.0,0.0,0.0,0.0
31408,0.0,0.0,0.0,0.0,0.0,0.0
31409,0.0,0.0,12.445717675996463,0.0,0.0,0.0
31410,2.277033636493108,0.0,3.439542241093084,0.572000572000572,0.0,0.0
31411,0.0,0.0,19.75245406936934,0.0,0.0,0.0
31412,0.0,0.0,0.0,0.0,0.0,0.0
31413,0.0,0.0,0.0,0.0,0.0,0.0
31414,0.0,0.0,0.0,0.0,0.0,0.0
31415,0.0,0.0,0.0,0.0,0.0,0.0
31416,0.0,0.0,0.0,0.0,0.0,0.0
31417,1.9159478928692824,0.0,10.533195002082342,0.567230793746381,0.0,0.0
31418,0.0,0.0,12.44188355434448,0.0,0.0,0.0
31419,0.0,0.0,0.0,0.0,0.0,0.0
31420,2.8491121751987385,0.0,10.092975539422678,0.0,0.0,0.0
31421,3.059544122025295,0.0,12.864605306265853,1.9531218352329685,0.0,0.0
31422,0.0,0.0,0.0,0.0,0.0,0.0
31423,0.0,0.0,0.0,0.0,0.0,0.0
31424,2.602887881781127,0.0,8.918433388176338,1.1514591777977492,0.0,0.0
31425,0.0,0.0,0.0,0.0,0.0,0.0
31426,0.0,0.0,0.0,0.0,0.0,0.0
31427,0.0,0.0,0.0,0.0,0.0,0.0
31428,0.0,0.0,0.0,0.0,0.0,0.0
31429,0.0,0.0,4.069856734287356,0.0,0.0,0.0
31430,0.0,0.0,0.0,0.0,0.0,0.0
31431,0.0,0.0,0.0,0.0,0.0,0.0
31432,0.0,0.0,0.0,0.0,0.0,0.0
31433,4.354495308477616,0.0,14.465397279458763,2.264275673904703,0.0,0.0
31434,0.0,0.0,0.0,0.0,0.0,0.0
31435,0.0,0.0,0.0,0.0,0.0,0.0
31436,0.0,0.0,0.0,0.0,0.0,0.0
31437,0.0,0.0,0.0,0.0,0.0,0.0
31439,0.0,0.0,0.0,0.0,0.0,0.0
31440,0.0,0.0,0.0,0.0,0.0,0.0
31441,0.0,0.0,0.0,0.0,0.0,0.0
31442,0.0,0.0,0.0,0.0,0.0,0.0
31443,0.0,0.0,0.0,0.0,0.0,0.0
31444,0.0,0.0,0.0,0.0,0.0,0.0
31445,1.0045549802037483,0.0,8.234128656379083,0.45228403437358655,0.0,0.0
31446,3.193603791983003,0.0,10.31913514786749,1.9711682875140968,0.0,0.05657388549445575
31447,0.0,0.0,0.0,0.0,0.0,0.0
31448,0.0,0.0,11.996170104522141,0.0,0.0,0.0
31449,0.0,0.0,0.0,0.0,0.0,0.0
31450,0.0,0.0,0.0,0.0,0.0,0.0
31451,3.5792618235529314,0.0,6.035241885502022,1.7135405383887672,0.0,0.0
31452,0.0,0.0,0.0,0.0,0.0,0.0
31453,0.0,0.0,0.0,0.0,0.0,0.0
31454,2.1225544481358436,0.0,6.178225988981931,0.0,0.0,0.0
31455,1.9733540274435795,0.0,3.0924171464144785,0.0,0.0,0.0
31456,0.0,0.0,0.0,0.0,0.0,0.0
31457,0.0,0.0,0.0,0.0,0.0,0.0
31458,4.901376293084874,0.0,10.856996060855318,2.063861271228413,0.0,0.0
31459,0.0,0.0,0.0,0.0,0.0,0.0
31460,1.5063836407648346,0.0,8.506958217786302,0.0,0.0,0.0
31461,0.0,0.0,0.0,0.0,0.0,0.0
31462,0.0,0.0,15.08705844834549,0.0,0.0,0.0
31463,0.0,0.0,0.0,0.0,0.0,0.0
31464,0.0,0.0,0.0,0.0,0.0,0.0
31465,0.0,0.0,0.0,0.0,0.0,0.0
31466,0.0,0.0,0.0,0.0,0.0,0.0
31467,3.5066391616189114,0.0,9.584567040825773,1.6997069053267424,0.0,0.0
31468,0.0,0.0,0.0,0.0,0.0,0.0
31469,0.0,0.0,0.0,0.0,0.0,0.0
31470,0.0,0.0,0.0,0.0,0.0,0.0
31471,0.0,0.0,0.0,0.0,0.0,0.0
31472,0.0,0.0,0.0,0.0,0.0,0.0
31473,0.0,0.0,0.0,0.0,0.0,0.0
31474,0.0,0.0,0.0,0.0,0.0,0.0
31475,0.0,0.0,0.0,0.0,0.0,0.0
31476,0.0,0.0,0.0,0.0,0.0,0.0
31477,0.0,0.0,0.0,0.0,0.0,0.0
31478,0.0,0.0,0.0,0.0,0.0,0.0
31479,0.0,0.0,0.0,0.0,0.0,0.0
31480,0.0,0.0,0.0,0.0,0.0,0.0
31481,0.0,0.0,6.351653162717635,0.0,0.0,0.0
31482,0.0,0.0,0.0,0.0,0.0,0.0
31483,6.6813693565608,0.0,4.783749343845386,1.175466038385889,0.0,0.5037489894265134
31484,0.0,0.0,0.0,0.0,0.0,0.0
31485,0.0,0.0,0.0,0.0,0.0,0.0
31486,0.0,0.0,0.0,0.0,0.0,0.0
31487,0.0,0.0,0.0,0.0,0.0,0.0
31488,2.2345834256252712,0.0,5.06468047799298,0.6865529689099223,0.0,0.0
31489,0.0,0.0,0.0,0.0,0.0,0.0
31490,4.023905047859285,0.0,7.1028531326246265,1.6911420832723898,0.0,0.0
31491,0.0,0.0,0.0,0.0,0.0,0.0
31492,0.0,0.0,0.0,0.0,0.0,0.0
31493,0.0,0.0,0.0,0.0,0.0,0.0
31494,0.0,0.0,0.0,0.0,0.0,0.0
31495,0.0,0.0,1.553803164080649,0.0,0.0,0.0
31496,0.0,0.0,0.0,0.0,0.0,0.0
31497,0.0,0.0,0.0,0.0,0.0,0.0
31498,0.0,0.0,0.0,0.0,0.0,0.0
31499,2.383843593986811,0.0,4.848496644320588,0.9384924275508446,0.0,0.0
31500,0.0,0.0,0.0,0.0,0.0,0.0
31501,0.0,0.0,0.0,0.0,0.0,0.0
31502,0.0,0.0,0.0,0.0,0.0,0.0
31503,0.0,0.0,0.0,0.0,0.0,0.0
31504,0.0,0.0,0.0,0.0,0.0,0.0
31505,0.0,0.0,0.0,0.0,0.0,0.0
31506,2.5261812044884113,0.0,7.965688459030853,1.1670347209952887,0.0,0.0
31507,0.0,0.0,0.0,0.0,0.0,0.0
31508,0.0,0.0,0.0,0.0,0.0,0.0
31509,0.0,0.0,0.0,0.0,0.0,0.0
31510,0.0,0.0,0.0,0.0,0.0,0.0
31511,0.0,0.0,0.0,0.0,0.0,0.0
31512,0.0,0.0,0.0,0.0,0.0,0.0
31513,0.0,0.0,0.0,0.0,0.0,0.0
31514,0.0,0.0,0.0,0.0,0.0,0.0
31515,0.0,0.0,0.0,0.0,0.0,0.0
31516,0.0,0.0,11.031917691008568,0.0,0.0,0.0
31517,1.232956193791703,0.0,2.3977044497611484,0.0,0.0,0.0
31518,0.0,0.0,0.0,0.0,0.0,0.0
31519,0.0,0.0,0.0,0.0,0.0,0.0
31520,0.0,0.0,0.0,0.0,0.0,0.0
31521,0.0,0.0,0.0,0.0,0.0,0.0
31522,0.0,0.0,0.0,0.0,0.0,0.0
31523,1.8209699060762892,0.0,0.0,0.0,0.0,0.0
31524,0.0,0.0,0.0,0.0,0.0,0.0
31525,0.0,0.0,0.0,0.0,0.0,0.0
31526,2.3416326850275166,0.0,9.992095879013794,0.9266369148512835,0.0,0.0
31527,0.0,0.0,0.0,0.0,0.0,0.0
31528,0.0,0.0,0.0,0.0,0.0,0.0
31529,0.0,0.0,0.0,0.0,0.0,0.0
31530,0.0,0.0,0.0,0.0,0.0,0.0
31531,0.0,0.0,0.0,0.0,0.0,0.0
31532,0.0,0.0,0.0,0.0,0.0,0.0
31533,0.0,0.0,4.777205833035795,0.0,0.0,0.0
31534,0.0,0.0,0.0,0.0,0.0,0.0
31535,0.0,0.0,0.0,0.0,0.0,0.0
31536,0.0,0.0,0.0,0.0,0.0,0.0
31537,0.0,0.0,0.0,0.0,0.0,0.0
31538,0.0,0.0,0.0,0.0,0.0,0.0
31539,0.0,0.0,0.0,0.0,0.0,0.0
31540,0.0,0.0,0.0,0.0,0.0,0.0
31541,1.8324508243145434,0.0,8.873694840407524,0.4563431700638881,0.0,0.0
31542,0.0,0.0,0.0,0.0,0.0,0.0
31543,0.0,0.0,0.0,0.0,0.0,0.0
31544,0.0,0.0,0.0,0.0,0.0,0.0
31545,0.0,0.0,0.0,0.0,0.0,0.0
31546,0.0,0.0,0.0,0.0,0.0,0.0
31547,5.629937815584655,0.0,5.449727089844438,0.6325506515463252,0.0,0.0
31548,0.0,0.0,0.0,0.0,0.0,0.0
31549,0.0,0.0,0.0,0.0,0.0,0.0
31550,0.0,0.0,0.0,0.0,0.0,0.0
31551,0.0,0.0,0.0,0.0,0.0,0.0
31552,0.0,0.0,0.0,0.0,0.0,0.0
31553,0.0,0.0,3.815078110090397,0.0,0.0,0.0
31554,0.0,0.0,0.0,0.0,0.0,0.0
31555,6.445952416756795,0.24976280153938615,11.580645012954498,2.886287435636555,0.0,2.2902160215566876
31556,0.0,0.0,0.0,0.0,0.0,0.0
31557,3.376881472987893,0.0,18.008088854670294,1.9004643774249788,0.0,0.3025835677710725
31558,0.0,0.0,0.0,0.0,0.0,0.0
31559,0.0,0.0,0.0,0.0,0.0,0.0
31560,0.0,0.0,0.0,0.0,0.0,0.0
31561,2.264420170861787,0.0,11.599873302809755,1.1610184128341376,0.0,0.0
31562,0.0,0.0,0.0,0.0,0.0,0.0
31563,0.0,0.0,0.0,0.0,0.0,0.0
31564,0.0,0.0,0.0,0.0,0.0,0.0
31565,3.0382880133401557,0.0,0.0,0.0,0.0,0.0
31566,0.0,0.0,0.0,0.0,0.0,0.0
31567,0.0,0.0,0.0,0.0,0.0,0.0
31568,0.0,0.0,0.0,0.0,0.0,0.0
31569,0.0,0.0,0.0,0.0,0.0,0.0
31570,0.0,0.0,0.0,0.0,0.0,0.0
31571,0.0,0.0,0.0,0.0,0.0,0.0
31572,0.0,0.0,11.439498255471714,0.0,0.0,0.0
31573,0.39504872267579666,0.0,3.588348384346055,0.0,0.0,0.0
31574,0.46772684752104765,0.0,10.56270093969796,0.3118178983473651,0.0,0.0
31575,0.0,0.0,34.84934318512901,0.0,0.0,0.0
31576,0.0,0.0,0.0,0.0,0.0,0.0
31577,0.0,0.0,0.0,0.0,0.0,0.0
31578,0.0,0.0,2.3765675365151457,0.0,0.0,0.0
31579,0.0,0.0,0.0,0.0,0.0,0.0
31580,0.0,0.0,0.0,0.0,0.0,0.0
31581,0.0,0.0,0.0,0.0,0.0,0.0
31582,2.551305291758689,0.0,9.372616992855122,0.7198264259793069,0.0,0.0
31583,0.0,0.0,0.0,0.0,0.0,0.0
31584,4.205982583100378,0.0,6.048274096063711,1.7977387951119281,0.0,0.0
31585,0.0,0.0,0.0,0.0,0.0,0.0
31586,0.0,0.0,0.0,0.0,0.0,0.0
31587,0.0,0.0,6.761354804748993,0.0,0.0,0.0
31588,3.3528685497453914,0.0,9.595780074913948,1.7150440252631645,0.0,0.0
31589,0.0,0.0,6.211259411791747,0.0,0.0,0.0
31590,0.0,0.0,0.0,0.0,0.0,0.0
31591,0.0,0.0,0.0,0.0,0.0,0.0
31592,0.0,0.0,0.0,0.0,0.0,0.0
31593,0.0,0.0,0.0,0.0,0.0,0.0
32001,0.0,0.0,0.0,0.0,0.0,0.0
32002,0.0,0.0,0.0,0.0,0.0,0.0
32003,0.0,0.0,0.0,0.0,0.0,0.0
32004,0.0,0.0,0.0,0.0,0.0,0.0
32005,0.0,0.0,0.0,0.0,0.0,0.0
32007,0.0,0.0,0.0,0.0,0.0,0.0
32008,0.0,0.0,0.0,0.0,0.0,0.0
32009,0.0,0.0,0.0,0.0,0.0,0.0
32010,0.0,0.0,0.0,0.0,0.0,0.0
32012,0.0,0.0,0.0,0.0,0.0,0.0
32013,5.544417313838012,0.0,5.1723469235115225,1.9439647131219182,0.0,0.8659940919763088
32014,0.0,0.0,0.0,0.0,0.0,0.0
32015,0.0,0.0,0.0,0.0,0.0,0.0
32016,0.0,0.0,0.0,0.0,0.0,0.0
32017,0.0,0.0,0.0,0.0,0.0,0.0
32018,0.0,0.0,0.0,0.0,0.0,0.0
32019,0.0,0.0,0.0,0.0,0.0,0.0
32020,0.0,0.0,0.0,0.0,0.0,0.0
32021,0.0,0.0,0.0,0.0,0.0,0.0
32022,0.0,0.0,0.0,0.0,0.0,0.0
32023,0.0,0.0,0.0,0.0,0.0,0.0
32024,0.0,0.0,0.0,0.0,0.0,0.0
32025,0.0,0.0,0.0,0.0,0.0,0.0
32026,0.0,0.0,0.0,0.0,0.0,0.0
32027,0.0,0.0,0.0,0.0,0.0,0.0
32028,0.0,0.0,0.0,0.0,0.0,0.0
32029,0.0,0.0,0.0,0.0,0.0,0.0
32030,0.0,0.0,0.0,0.0,0.0,0.0
32031,0.0,0.0,0.0,0.0,0.0,0.0
32032,0.0,0.0,0.0,0.0,0.0,0.0
32033,0.0,0.0,0.0,0.0,0.0,0.0
32034,0.0,0.0,0.0,0.0,0.0,0.0
32035,0.0,0.0,0.0,0.0,0.0,0.0
32036,0.0,0.0,0.0,0.0,0.0,0.0
32037,0.0,0.0,0.0,0.0,0.0,0.0
32038,0.0,0.0,0.0,0.0,0.0,0.0
32039,0.0,0.0,0.0,0.0,0.0,0.0
32040,0.0,0.0,0.0,0.0,0.0,0.0
32041,0.0,0.0,0.0,0.0,0.0,0.0
32042,0.0,0.0,0.0,0.0,0.0,0.0
32043,0.0,0.0,0.0,0.0,0.0,0.0
32044,0.0,0.0,0.0,0.0,0.0,0.0
32045,0.0,0.0,0.0,0.0,0.0,0.0
32046,0.0,0.0,0.0,0.0,0.0,0.0
32047,0.0,0.0,0.0,0.0,0.0,0.0
32048,0.0,0.0,0.0,0.0,0.0,0.0
32049,0.0,0.0,0.0,0.0,0.0,0.0
32050,0.0,0.0,0.0,0.0,0.0,0.0
32051,0.0,0.0,0.0,0.0,0.0,0.0
32052,0.0,0.0,0.0,0.0,0.0,0.0
32053,0.0,0.0,0.0,0.0,0.0,0.0
32054,0.0,0.0,0.0,0.0,0.0,0.0
32055,0.0,0.0,0.0,0.0,0.0,0.0
32056,0.0,0.0,0.0,0.0,0.0,0.0
32057,0.0,0.0,0.0,0.0,0.0,0.0
32058,0.0,0.0,0.0,0.0,0.0,0.0
32059,0.0,0.0,0.0,0.0,0.0,0.0
32060,0.0,0.0,0.0,0.0,0.0,0.0
32061,0.0,0.0,0.0,0.0,0.0,0.0
32062,0.0,0.0,0.0,0.0,0.0,0.0
32063,0.0,0.0,0.0,0.0,0.0,0.0
32064,0.0,0.0,0.0,0.0,0.0,0.0
32065,0.0,0.0,0.0,0.0,0.0,0.0
32066,0.0,0.0,0.0,0.0,0.0,0.0
32067,0.0,0.0,0.0,0.0,0.0,0.0
32068,0.0,0.0,0.0,0.0,0.0,0.0
32069,0.0,0.0,0.0,0.0,0.0,0.0
32070,0.0,0.0,0.0,0.0,0.0,0.0
32071,0.0,0.0,0.0,0.0,0.0,0.0
32072,0.0,0.0,0.0,0.0,0.0,0.0
32073,0.0,0.0,0.0,0.0,0.0,0.0
32075,0.0,0.0,0.0,0.0,0.0,0.0
32076,0.0,0.0,0.0,0.0,0.0,0.0
32077,0.0,0.0,0.0,0.0,0.0,0.0
32078,0.0,0.0,0.0,0.0,0.0,0.0
32079,0.0,0.0,0.0,0.0,0.0,0.0
32080,0.0,0.0,0.0,0.0,0.0,0.0
32081,0.0,0.0,0.0,0.0,0.0,0.0
32082,0.0,0.0,0.0,0.0,0.0,0.0
32083,0.0,0.0,0.0,0.0,0.0,0.0
32084,0.0,0.0,0.0,0.0,0.0,0.0
32085,0.0,0.0,0.0,0.0,0.0,0.0
32086,0.0,0.0,0.0,0.0,0.0,0.0
32087,0.0,0.0,0.0,0.0,0.0,0.0
32088,0.0,0.0,0.0,0.0,0.0,0.0
32089,0.0,0.0,0.0,0.0,0.0,0.0
32090,0.0,0.0,0.0,0.0,0.0,0.0
32091,0.0,0.0,0.0,0.0,0.0,0.0
32092,0.0,0.0,0.0,0.0,0.0,0.0
32093,0.0,0.0,0.0,0.0,0.0,0.0
32094,0.0,0.0,0.0,0.0,0.0,0.0
32095,0.0,0.0,0.0,0.0,0.0,0.0
32096,0.0,0.0,0.4765795206971677,0.0,0.0,0.0
32097,0.0,0.0,0.0,0.0,0.0,0.0
32098,0.0,0.0,0.0,0.0,0.0,0.0
32099,0.0,0.0,0.0,0.0,0.0,0.0
32100,0.0,0.0,0.0,0.0,0.0,0.0
32101,0.0,0.0,0.0,0.0,0.0,0.0
32102,0.0,0.0,0.0,0.0,0.0,0.0
32103,0.0,0.0,0.0,0.0,0.0,0.0
32104,0.0,0.0,0.0,0.0,0.0,0.0
32105,0.0,0.0,0.0,0.0,0.0,0.0
32106,0.0,0.0,0.0,0.0,0.0,0.0
32107,4.027806002920401,0.0,3.561016262316231,0.0,0.0,0.0
32108,0.0,0.0,0.0,0.0,0.0,0.0
32109,0.0,0.0,0.0,0.0,0.0,0.0
32110,0.0,0.0,0.0,0.0,0.0,0.0
32111,0.0,0.0,0.0,0.0,0.0,0.0
32112,0.0,0.0,0.0,0.0,0.0,0.0
32113,0.0,0.0,0.0,0.0,0.0,0.0
32114,0.0,0.0,0.0,0.0,0.0,0.0
32115,0.0,0.0,0.0,0.0,0.0,0.0
32116,0.0,0.0,0.0,0.0,0.0,0.0
32117,0.0,0.0,0.0,0.0,0.0,0.0
32118,0.0,0.0,0.0,0.0,0.0,0.0
32119,3.393859711113341,0.0,0.4632576749021365,0.0,0.0,0.0
32120,0.0,0.0,0.0,0.0,0.0,0.0
32121,0.0,0.0,0.0,0.0,0.0,0.0
32122,0.0,0.0,0.0,0.0,0.0,0.0
32123,0.0,0.0,0.0,0.0,0.0,0.0
32124,0.0,0.0,0.0,0.0,0.0,0.0
32125,0.0,0.0,0.0,0.0,0.0,0.0
32126,0.0,0.0,0.0,0.0,0.0,0.0
32127,0.0,0.0,0.0,0.0,0.0,0.0
32128,0.0,0.0,0.0,0.0,0.0,0.0
32129,0.0,0.0,0.0,0.0,0.0,0.0
32130,0.0,0.0,0.0,0.0,0.0,0.0
32131,0.0,0.0,0.0,0.0,0.0,0.0
32132,3.822710950546599,0.0,2.7603966348770146,0.0,0.0,0.0
32133,0.0,0.0,0.0,0.0,0.0,0.0
32134,0.0,0.0,0.0,0.0,0.0,0.0
32135,0.0,0.0,0.0,0.0,0.0,0.0
32136,0.0,0.0,0.0,0.0,0.0,0.0
32138,0.0,0.0,0.0,0.0,0.0,0.0
32139,0.0,0.0,0.0,0.0,0.0,0.0
32140,0.0,0.0,0.0,0.0,0.0,0.0
32141,0.0,0.0,0.0,0.0,0.0,0.0
32142,0.0,0.0,0.0,0.0,0.0,0.0
32143,0.0,0.0,0.0,0.0,0.0,0.0
32144,0.0,0.0,0.0,0.0,0.0,0.0
32145,0.0,0.0,0.0,0.0,0.0,0.0
32146,0.0,0.0,0.0,0.0,0.0,0.0
32147,0.0,0.0,0.0,0.0,0.0,0.0
32148,0.0,0.0,0.0,0.0,0.0,0.0
32149,0.0,0.0,0.0,0.0,0.0,0.0
32150,0.0,0.0,0.0,0.0,0.0,0.0
32151,0.0,0.0,0.0,0.0,0.0,0.0
32152,0.0,0.0,0.0,0.0,0.0,0.0
32153,0.0,0.0,0.0,0.0,0.0,0.0
32154,0.0,0.0,0.0,0.0,0.0,0.0
32155,0.0,0.0,0.0,0.0,0.0,0.0
32156,0.0,0.0,0.0,0.0,0.0,0.0
32157,0.0,0.0,0.0,0.0,0.0,0.0
32158,0.0,0.0,0.0,0.0,0.0,0.0
32159,0.0,0.0,0.0,0.0,0.0,0.0
32160,2.8357950735452433,0.0,4.650993087306639,1.022751083091736,0.0,0.0
32161,0.0,0.0,0.0,0.0,0.0,0.0
32162,0.0,0.0,0.0,0.0,0.0,0.0
32163,0.0,0.0,0.0,0.0,0.0,0.0
32164,0.0,0.0,0.0,0.0,0.0,0.0
32165,0.0,0.0,0.0,0.0,0.0,0.0
32166,0.0,0.0,0.0,0.0,0.0,0.0
32167,0.0,0.0,0.0,0.0,0.0,0.0
32169,0.0,0.0,0.0,0.0,0.0,0.0
32170,0.0,0.0,0.0,0.0,0.0,0.0
32171,0.0,0.0,0.0,0.0,0.0,0.0
32172,0.0,0.0,0.0,0.0,0.0,0.0
32173,0.0,0.0,0.0,0.0,0.0,0.0
32174,0.0,0.0,0.0,0.0,0.0,0.0
32175,0.0,0.0,0.0,0.0,0.0,0.0
32176,0.0,0.0,0.0,0.0,0.0,0.0
32177,0.0,0.0,0.0,0.0,0.0,0.0
32178,0.0,0.0,0.0,0.0,0.0,0.0
32180,0.0,0.0,0.0,0.0,0.0,0.0
32181,0.0,0.0,0.0,0.0,0.0,0.0
32182,0.0,0.0,0.0,0.0,0.0,0.0
32183,0.0,0.0,0.0,0.0,0.0,0.0
32184,0.0,0.0,0.0,0.0,0.0,0.0
32185,0.0,0.0,0.0,0.0,0.0,0.0
32186,0.0,0.0,0.0,0.0,0.0,0.0
32187,0.0,0.0,0.0,0.0,0.0,0.0
32188,0.0,0.0,0.0,0.0,0.0,0.0
32189,0.0,0.0,0.0,0.0,0.0,0.0
32190,0.0,0.0,0.0,0.0,0.0,0.0
32191,0.0,0.0,0.0,0.0,0.0,0.0
32192,0.0,0.0,0.0,0.0,0.0,0.0
32193,0.0,0.0,0.0,0.0,0.0,0.0
32194,0.0,0.0,0.0,0.0,0.0,0.0
32195,0.0,0.0,0.0,0.0,0.0,0.0
32196,0.0,0.0,0.0,0.0,0.0,0.0
32197,0.0,0.0,0.0,0.0,0.0,0.0
32198,0.0,0.0,0.0,0.0,0.0,0.0
32199,0.0,0.0,0.0,0.0,0.0,0.0
32200,0.0,0.0,0.0,0.0,0.0,0.0
32201,0.0,0.0,0.0,0.0,0.0,0.0
32202,0.0,0.0,0.0,0.0,0.0,0.0
32203,0.0,0.0,0.0,0.0,0.0,0.0
32204,0.0,0.0,0.0,0.0,0.0,0.0
32205,0.0,0.0,0.0,0.0,0.0,0.0
