Code géographique,Elu,Orientation
26268,Jean-Luc,G
26269,Jean-Luc,G
26270,Emmanuel,C
26271,Emmanuel,C
26272,Marine,D
26273,Jean-Luc,G
26274,Marine,D
26275,Marine,D
26276,Jean-Luc,G
26277,Marine,D
26278,Jean-Luc,G
26279,Marine,D
26281,Jean-Luc,G
26282,Jean-Luc,G
26283,Marine,D
26284,Marine,D
26285,Jean-Luc,G
26286,Jean-Luc,G
26287,Emmanuel,C
26288,Emmanuel,C
26289,Jean-Luc,G
26290,Jean-Luc,G
26291,Jean-Luc,G
26292,Emmanuel,C
26293,Marine,D
26294,Emmanuel,C
26295,Marine,D
26296,Jean-Luc,G
26298,Marine,D
26299,Jean-Luc,G
26300,Jean-Luc,G
26301,Emmanuel,C
26302,Marine,D
26303,Jean-Luc,G
26304,Jean-Luc,G
26305,Marine,D
26306,Jean-Luc,G
26307,Jean-Luc,G
26308,Jean-Luc,G
26309,Jean-Luc,G
26310,Marine,D
26311,Marine,D
26312,Marine,D
26313,Emmanuel,C
26314,Marine,D
26315,Jean-Luc,G
26316,Emmanuel,C
26317,Marine,D
26318,Marine,D
26319,Marine,D
26320,Marine,D
26321,Emmanuel,C
26322,Marine,D
26323,Emmanuel,C
26324,Marine,D
26325,Marine,D
26326,Marine,D
26327,Jean-Luc,G
26328,Emmanuel,C
26329,Emmanuel,C
26330,Marine,D
26331,Marine,D
26332,Marine,D
26333,Jean-Luc,G
26334,Marine,D
26335,Emmanuel,C
26336,Jean-Luc,G
26337,Marine,D
26338,Emmanuel,C
26339,Marine,D
26340,Marine,D
26341,Marine,D
26342,Marine,D
26343,Emmanuel,C
26344,Jean-Luc,G
26345,Marine,D
26346,Jean-Luc,G
26347,Emmanuel,C
26348,Marine,D
26349,Marine,D
26350,Jean-Luc,G
26351,Jean-Luc,G
26352,Jean-Luc,G
26353,Marine,D
26355,Emmanuel,C
26356,Jean-Luc,G
26357,Marine,D
26358,Emmanuel,C
26359,Jean-Luc,G
26360,Marine,D
26361,Jean-Luc,G
26362,Jean-Luc,G
26363,Jean-Luc,G
26364,Marine,D
26365,Jean-Luc,G
26367,Emmanuel,C
26368,Jean-Luc,G
26369,Emmanuel,C
26370,Emmanuel,C
26371,Jean-Luc,G
26372,Emmanuel,C
26373,Jean-Luc,G
26374,Jean-Luc,G
26375,Emmanuel,C
26376,Jean-Luc,G
26377,Marine,D
26378,Emmanuel,C
26379,Marine,D
26380,Emmanuel,C
26381,Marine,D
26382,Marine,D
27001,Marine,D
27002,Marine,D
27003,Marine,D
27004,Marine,D
27005,Marine,D
27006,Emmanuel,C
27008,Marine,D
27009,Marine,D
27010,Marine,D
27011,Marine,D
27012,Marine,D
27013,Marine,D
27014,Marine,D
27015,Marine,D
27016,Marine,D
27017,Emmanuel,C
27018,Marine,D
27019,Marine,D
27020,Emmanuel,C
27021,Marine,D
27022,Marine,D
27023,Marine,D
27025,Marine,D
27026,Marine,D
27027,Marine,D
27028,Marine,D
27031,Emmanuel,C
27032,Marine,D
27033,Marine,D
27034,Marine,D
27035,Marine,D
27036,Marine,D
27037,Marine,D
27038,Emmanuel,C
27039,Marine,D
27040,Marine,D
27042,Marine,D
27043,Marine,D
27044,Emmanuel,C
27045,Marine,D
27046,Marine,D
27047,Marine,D
27048,Emmanuel,C
27049,Marine,D
27050,Marine,D
27051,Marine,D
27052,Emmanuel,C
27053,Marine,D
27054,Marine,D
27055,Marine,D
27056,Emmanuel,C
27057,Marine,D
27058,Marine,D
27059,Marine,D
27061,Marine,D
27062,Marine,D
27063,Marine,D
27064,Marine,D
27065,Marine,D
27066,Marine,D
27067,Marine,D
27068,Marine,D
27069,Marine,D
27070,Marine,D
27071,Marine,D
27072,Marine,D
27073,Marine,D
27074,Marine,D
27075,Marine,D
27076,Marine,D
27077,Marine,D
27078,Marine,D
27079,Marine,D
27081,Emmanuel,C
27082,Marine,D
27083,Marine,D
27085,Marine,D
27089,Emmanuel,C
27090,Marine,D
27091,Marine,D
27094,Marine,D
27095,Marine,D
27096,Marine,D
27097,Marine,D
27098,Marine,D
27099,Emmanuel,C
27100,Marine,D
27101,Marine,D
27102,Marine,D
27103,Emmanuel,C
27104,Marine,D
27105,Marine,D
27106,Marine,D
27107,Marine,D
27108,Marine,D
27109,Marine,D
27110,Marine,D
27111,Emmanuel,C
27112,Marine,D
27113,Marine,D
27114,Emmanuel,C
27115,Emmanuel,C
27116,Marine,D
27117,Marine,D
27118,Marine,D
27119,Marine,D
27120,Marine,D
27123,Marine,D
27124,Marine,D
27125,Marine,D
27126,Marine,D
27127,Marine,D
27129,Marine,D
27130,Marine,D
27132,Emmanuel,C
27133,Emmanuel,C
27134,Marine,D
27135,Marine,D
27136,Emmanuel,C
27137,Marine,D
27138,Marine,D
27139,Marine,D
27140,Emmanuel,C
27141,Marine,D
27142,Marine,D
27144,Marine,D
27146,Marine,D
27147,Marine,D
27148,Marine,D
27149,Marine,D
27151,Marine,D
27152,Marine,D
27153,Marine,D
27154,Marine,D
27155,Marine,D
27156,Marine,D
27157,Marine,D
27158,Emmanuel,C
27161,Marine,D
27162,Marine,D
27163,Marine,D
27164,Marine,D
27165,Marine,D
27167,Marine,D
27168,Emmanuel,C
27169,Marine,D
27170,Marine,D
27171,Marine,D
27173,Marine,D
27174,Marine,D
27176,Marine,D
27177,Marine,D
27179,Marine,D
27180,Marine,D
27181,Marine,D
27182,Marine,D
27183,Marine,D
27184,Emmanuel,C
27185,Marine,D
27187,Marine,D
27188,Marine,D
27189,Marine,D
27190,Emmanuel,C
27191,Marine,D
27192,Marine,D
27193,Marine,D
27194,Marine,D
27196,Marine,D
27198,Marine,D
27199,Marine,D
27200,Emmanuel,C
27201,Marine,D
27202,Marine,D
27203,Marine,D
27204,Marine,D
27205,Marine,D
27206,Marine,D
27207,Marine,D
27208,Marine,D
27209,Marine,D
27210,Marine,D
27212,Marine,D
27213,Marine,D
27214,Marine,D
27215,Marine,D
27216,Emmanuel,C
27217,Marine,D
27218,Marine,D
27219,Marine,D
27220,Marine,D
27222,Marine,D
27224,Marine,D
27226,Marine,D
27227,Marine,D
27228,Marine,D
27229,Jean-Luc,G
27230,Marine,D
27231,Emmanuel,C
27232,Marine,D
27233,Marine,D
27234,Emmanuel,C
27235,Marine,D
27237,Marine,D
27238,Marine,D
27239,Emmanuel,C
27240,Marine,D
27241,Marine,D
27242,Marine,D
27243,Emmanuel,C
27245,Marine,D
27246,Marine,D
27247,Marine,D
27248,Marine,D
27249,Marine,D
27251,Marine,D
27252,Marine,D
27254,Marine,D
27256,Marine,D
27258,Marine,D
27259,Emmanuel,C
27260,Marine,D
27261,Marine,D
27263,Marine,D
27266,Marine,D
27267,Marine,D
27269,Marine,D
27271,Marine,D
27273,Emmanuel,C
27275,Marine,D
27276,Marine,D
27277,Marine,D
27278,Marine,D
27279,Marine,D
27280,Marine,D
27281,Marine,D
27282,Emmanuel,C
27284,Marine,D
27285,Emmanuel,C
27286,Marine,D
27287,Emmanuel,C
27288,Marine,D
27289,Marine,D
27290,Marine,D
27291,Marine,D
27294,Marine,D
27295,Marine,D
27298,Marine,D
27299,Marine,D
27300,Marine,D
27301,Marine,D
27302,Marine,D
27304,Marine,D
27306,Emmanuel,C
27307,Marine,D
27309,Marine,D
27310,Marine,D
27311,Marine,D
27312,Emmanuel,C
27313,Marine,D
27315,Marine,D
27316,Marine,D
27317,Marine,D
27318,Marine,D
27319,Marine,D
27320,Marine,D
27321,Emmanuel,C
27322,Marine,D
27323,Marine,D
27324,Marine,D
27325,Marine,D
27326,Emmanuel,C
27327,Marine,D
27329,Marine,D
27330,Marine,D
27331,Marine,D
27332,Marine,D
27333,Marine,D
27334,Marine,D
27335,Marine,D
27336,Marine,D
27337,Marine,D
27338,Marine,D
27339,Marine,D
27340,Marine,D
27341,Emmanuel,C
27342,Marine,D
27343,Emmanuel,C
27345,Marine,D
27346,Marine,D
27347,Emmanuel,C
27348,Marine,D
27349,Marine,D
27350,Marine,D
27351,Marine,D
27353,Marine,D
27354,Marine,D
27355,Marine,D
27358,Emmanuel,C
27359,Marine,D
27360,Marine,D
27361,Marine,D
27363,Marine,D
27364,Marine,D
27365,Marine,D
27366,Marine,D
27367,Marine,D
27368,Marine,D
27369,Marine,D
27370,Marine,D
27371,Marine,D
27372,Marine,D
27373,Marine,D
27374,Marine,D
27375,Emmanuel,C
27376,Emmanuel,C
27377,Emmanuel,C
27378,Marine,D
27379,Marine,D
27380,Marine,D
27381,Marine,D
27382,Marine,D
27383,Marine,D
27384,Marine,D
27385,Emmanuel,C
27386,Marine,D
27388,Marine,D
27389,Marine,D
27390,Marine,D
27391,Marine,D
27392,Marine,D
27393,Marine,D
27394,Emmanuel,C
27395,Marine,D
27396,Marine,D
27397,Emmanuel,C
27398,Marine,D
27399,Emmanuel,C
27400,Emmanuel,C
27401,Emmanuel,C
27403,Emmanuel,C
27404,Marine,D
27405,Marine,D
27406,Marine,D
27407,Marine,D
27408,Marine,D
27410,Marine,D
27411,Marine,D
27412,Marine,D
27413,Marine,D
27414,Marine,D
27415,Emmanuel,C
27417,Marine,D
27418,Marine,D
27419,Marine,D
27420,Marine,D
27421,Marine,D
27422,Marine,D
27423,Marine,D
27424,Marine,D
27425,Marine,D
27426,Marine,D
27427,Marine,D
27428,Marine,D
27429,Emmanuel,C
27430,Marine,D
27431,Marine,D
27432,Marine,D
27433,Marine,D
27434,Marine,D
27435,Marine,D
27436,Marine,D
27437,Marine,D
27438,Marine,D
27439,Emmanuel,C
27440,Emmanuel,C
27441,Marine,D
27442,Marine,D
27444,Emmanuel,C
27445,Marine,D
27446,Marine,D
27447,Marine,D
27448,Emmanuel,C
27451,Marine,D
27453,Marine,D
27454,Marine,D
27455,Marine,D
27456,Emmanuel,C
27457,Marine,D
27458,Marine,D
27459,Marine,D
27460,Marine,D
27462,Marine,D
27463,Marine,D
27464,Marine,D
27465,Emmanuel,C
27466,Marine,D
27467,Marine,D
27468,Marine,D
27469,Marine,D
27470,Marine,D
27471,Emmanuel,C
27472,Marine,D
27473,Emmanuel,C
27474,Emmanuel,C
27475,Marine,D
27476,Marine,D
27477,Emmanuel,C
27478,Emmanuel,C
27480,Marine,D
27481,Marine,D
27482,Marine,D
27483,Marine,D
27485,Marine,D
27486,Marine,D
27487,Marine,D
27488,Marine,D
27489,Marine,D
27490,Marine,D
27492,Marine,D
27493,Marine,D
27495,Marine,D
27496,Marine,D
27497,Marine,D
27498,Marine,D
27500,Marine,D
27501,Marine,D
27502,Marine,D
27504,Emmanuel,C
27505,Marine,D
27507,Marine,D
27508,Marine,D
27511,Marine,D
27512,Marine,D
27514,Marine,D
27516,Marine,D
27517,Marine,D
27518,Marine,D
27520,Marine,D
27521,Marine,D
27522,Marine,D
27524,Marine,D
27525,Emmanuel,C
27527,Marine,D
27528,Emmanuel,C
27529,Emmanuel,C
27530,Marine,D
27531,Marine,D
27533,Marine,D
27534,Marine,D
27535,Marine,D
27536,Marine,D
27537,Emmanuel,C
27538,Marine,D
27539,Marine,D
27540,Marine,D
27541,Emmanuel,C
27542,Marine,D
27543,Marine,D
27544,Emmanuel,C
27545,Marine,D
27546,Emmanuel,C
27547,Marine,D
27548,Marine,D
27550,Marine,D
27552,Marine,D
27553,Marine,D
27554,Emmanuel,C
27555,Marine,D
27556,Marine,D
27557,Emmanuel,C
27558,Emmanuel,C
27560,Emmanuel,C
27561,Marine,D
27562,Emmanuel,C
27563,Marine,D
27564,Marine,D
27565,Marine,D
27567,Marine,D
27568,Marine,D
27569,Marine,D
27570,Marine,D
27571,Marine,D
27572,Marine,D
27576,Marine,D
27577,Marine,D
27578,Marine,D
27579,Emmanuel,C
27580,Marine,D
27582,Marine,D
27584,Marine,D
27586,Marine,D
27587,Marine,D
27589,Emmanuel,C
27590,Emmanuel,C
27591,Marine,D
27592,Marine,D
27593,Marine,D
27594,Marine,D
27595,Marine,D
27597,Marine,D
27598,Marine,D
27599,Marine,D
27601,Marine,D
27602,Emmanuel,C
27603,Marine,D
27604,Emmanuel,C
27605,Emmanuel,C
27606,Marine,D
27608,Marine,D
27609,Marine,D
27610,Emmanuel,C
27611,Marine,D
27612,Emmanuel,C
27613,Marine,D
27614,Marine,D
27615,Emmanuel,C
27616,Emmanuel,C
27617,Marine,D
27618,Marine,D
27620,Marine,D
27621,Emmanuel,C
27622,Marine,D
27623,Marine,D
27624,Marine,D
27625,Marine,D
27627,Marine,D
27629,Marine,D
27630,Marine,D
27631,Marine,D
27632,Marine,D
27633,Marine,D
27635,Marine,D
27638,Marine,D
27640,Marine,D
27641,Marine,D
27643,Marine,D
27644,Emmanuel,C
27645,Marine,D
27646,Marine,D
27649,Marine,D
27650,Marine,D
27652,Emmanuel,C
27654,Marine,D
27655,Emmanuel,C
27656,Marine,D
27658,Marine,D
27659,Marine,D
27660,Marine,D
27661,Emmanuel,C
27662,Marine,D
27663,Emmanuel,C
27664,Marine,D
27665,Marine,D
27666,Marine,D
27667,Marine,D
27668,Emmanuel,C
27669,Marine,D
27670,Marine,D
27671,Marine,D
27672,Marine,D
27673,Marine,D
27674,Emmanuel,C
27677,Marine,D
27678,Marine,D
27679,Marine,D
27680,Marine,D
27681,Emmanuel,C
27682,Marine,D
27683,Marine,D
27684,Marine,D
27685,Marine,D
27686,Emmanuel,C
27689,Marine,D
27690,Marine,D
27691,Marine,D
27692,Marine,D
27693,Emmanuel,C
27694,Emmanuel,C
27695,Emmanuel,C
27696,Marine,D
27697,Marine,D
27698,Emmanuel,C
27699,Marine,D
27700,Marine,D
27701,Jean-Luc,G
28001,Emmanuel,C
28003,Marine,D
28004,Marine,D
28005,Marine,D
28006,Marine,D
28007,Marine,D
28008,Marine,D
28009,Marine,D
28010,Marine,D
28012,Marine,D
28013,Marine,D
28014,Marine,D
28015,Marine,D
28016,Marine,D
28018,Marine,D
28019,Marine,D
28021,Marine,D
28022,Marine,D
28023,Emmanuel,C
28024,Emmanuel,C
28025,Jean-Luc,G
28026,Marine,D
28027,Marine,D
28028,Marine,D
28029,Marine,D
28030,Marine,D
28031,Marine,D
28032,Marine,D
28033,Marine,D
28034,Marine,D
28035,Emmanuel,C
28036,Emmanuel,C
28037,Marine,D
28038,Marine,D
28039,Marine,D
28040,Marine,D
28041,Emmanuel,C
28045,Marine,D
28046,Emmanuel,C
28047,Marine,D
28048,Marine,D
28049,Marine,D
28050,Emmanuel,C
28051,Marine,D
28052,Marine,D
28053,Marine,D
28054,Marine,D
28055,Marine,D
28056,Emmanuel,C
28057,Marine,D
28058,Marine,D
28059,Marine,D
28060,Emmanuel,C
28061,Marine,D
28062,Marine,D
28064,Marine,D
28065,Emmanuel,C
28067,Marine,D
28068,Marine,D
28070,Emmanuel,C
28071,Marine,D
28072,Emmanuel,C
28073,Marine,D
28074,Emmanuel,C
28075,Marine,D
28076,Marine,D
28077,Emmanuel,C
28078,Marine,D
28079,Marine,D
28080,Marine,D
28081,Marine,D
28082,Marine,D
28084,Marine,D
28085,Emmanuel,C
28086,Marine,D
28087,Emmanuel,C
28088,Emmanuel,C
28089,Marine,D
28090,Marine,D
28091,Marine,D
28092,Marine,D
28094,Marine,D
28095,Marine,D
28096,Marine,D
28098,Emmanuel,C
28099,Marine,D
28100,Marine,D
28102,Marine,D
28103,Marine,D
28104,Marine,D
28105,Marine,D
28106,Marine,D
28107,Marine,D
28108,Emmanuel,C
28109,Marine,D
28110,Emmanuel,C
28111,Marine,D
28113,Marine,D
28114,Marine,D
28116,Marine,D
28117,Emmanuel,C
28118,Marine,D
28119,Marine,D
28120,Marine,D
28121,Marine,D
28122,Emmanuel,C
28123,Marine,D
28124,Marine,D
28126,Emmanuel,C
28127,Marine,D
28128,Emmanuel,C
28129,Marine,D
28130,Marine,D
28132,Marine,D
28134,Jean-Luc,G
28135,Emmanuel,C
28136,Emmanuel,C
28137,Emmanuel,C
28139,Emmanuel,C
28140,Emmanuel,C
28141,Marine,D
28142,Marine,D
28143,Marine,D
28144,Marine,D
28146,Emmanuel,C
28147,Marine,D
28148,Marine,D
28149,Marine,D
28151,Marine,D
28153,Marine,D
28154,Emmanuel,C
28155,Marine,D
28156,Marine,D
28157,Emmanuel,C
28158,Emmanuel,C
28159,Marine,D
28160,Marine,D
28161,Marine,D
28162,Marine,D
28163,Emmanuel,C
28164,Marine,D
28166,Marine,D
28167,Marine,D
28168,Marine,D
28169,Emmanuel,C
28170,Emmanuel,C
28171,Emmanuel,C
28172,Marine,D
28173,Emmanuel,C
28175,Emmanuel,C
28176,Marine,D
28177,Marine,D
28178,Emmanuel,C
28180,Marine,D
28182,Marine,D
28183,Marine,D
28184,Marine,D
28185,Emmanuel,C
28187,Marine,D
28188,Marine,D
28189,Marine,D
28190,Marine,D
28191,Emmanuel,C
28192,Marine,D
28193,Emmanuel,C
28194,Marine,D
28195,Emmanuel,C
28196,Marine,D
28197,Emmanuel,C
28198,Marine,D
28199,Marine,D
28200,Marine,D
28201,Emmanuel,C
28202,Marine,D
28203,Emmanuel,C
28206,Marine,D
28207,Marine,D
28208,Emmanuel,C
28209,Emmanuel,C
28210,Marine,D
28211,Marine,D
28212,Marine,D
28213,Emmanuel,C
28214,Marine,D
28215,Marine,D
28216,Marine,D
28217,Marine,D
28218,Emmanuel,C
28219,Marine,D
28220,Emmanuel,C
28221,Marine,D
28222,Marine,D
28223,Jean-Luc,G
28225,Marine,D
28226,Marine,D
28227,Emmanuel,C
28229,Emmanuel,C
28230,Marine,D
28231,Marine,D
28232,Marine,D
28233,Marine,D
28234,Marine,D
28235,Emmanuel,C
28236,Emmanuel,C
28237,Emmanuel,C
28239,Marine,D
28240,Marine,D
28242,Marine,D
28243,Marine,D
28245,Emmanuel,C
28246,Marine,D
28247,Marine,D
28248,Marine,D
28249,Emmanuel,C
28251,Emmanuel,C
28252,Emmanuel,C
28253,Emmanuel,C
28254,Marine,D
28255,Marine,D
28256,Marine,D
28257,Marine,D
28259,Marine,D
28260,Marine,D
28261,Marine,D
28263,Marine,D
28264,Emmanuel,C
28265,Marine,D
28267,Marine,D
28268,Yannick,G
28269,Emmanuel,C
28270,Marine,D
28271,Emmanuel,C
28272,Emmanuel,C
28273,Emmanuel,C
28274,Marine,D
28275,Emmanuel,C
28276,Marine,D
28277,Emmanuel,C
28278,Emmanuel,C
28279,Emmanuel,C
28280,Emmanuel,C
28281,Marine,D
28282,Marine,D
28283,Marine,D
28284,Marine,D
28285,Marine,D
28286,Marine,D
28287,Marine,D
28289,Marine,D
28290,Marine,D
28291,Marine,D
28292,Marine,D
28293,Marine,D
28294,Marine,D
28296,Marine,D
28298,Emmanuel,C
28299,Marine,D
28300,Marine,D
28301,Marine,D
28302,Marine,D
28303,Marine,D
28304,Marine,D
28305,Marine,D
28306,Marine,D
28308,Marine,D
28309,Marine,D
28310,Emmanuel,C
28312,Marine,D
28313,Marine,D
28314,Marine,D
28315,Emmanuel,C
28316,Marine,D
28317,Marine,D
28319,Marine,D
28321,Marine,D
28322,Marine,D
28323,Emmanuel,C
28324,Emmanuel,C
28325,Marine,D
28326,Marine,D
28327,Marine,D
28329,Marine,D
28330,Marine,D
28331,Marine,D
28332,Emmanuel,C
28333,Emmanuel,C
28334,Marine,D
28335,Marine,D
28336,Marine,D
28337,Emmanuel,C
28339,Emmanuel,C
28341,Marine,D
28342,Marine,D
28343,Emmanuel,C
28344,Marine,D
28346,Emmanuel,C
28347,Marine,D
28348,Marine,D
28349,Emmanuel,C
28350,Marine,D
28351,Marine,D
28352,Emmanuel,C
28353,Emmanuel,C
28354,Marine,D
28355,Emmanuel,C
28357,Emmanuel,C
28358,Emmanuel,C
28359,Marine,D
28360,Marine,D
28362,Marine,D
28363,Marine,D
28364,Marine,D
28365,Marine,D
28366,Marine,D
28367,Marine,D
28368,Emmanuel,C
28369,Marine,D
28370,Marine,D
28371,Marine,D
28372,Emmanuel,C
28373,Marine,D
28374,Marine,D
28375,Marine,D
28377,Marine,D
28378,Emmanuel,C
28379,Marine,D
28380,Emmanuel,C
28382,Marine,D
28383,Marine,D
28385,Marine,D
28386,Marine,D
28387,Marine,D
28388,Emmanuel,C
28389,Marine,D
28390,Marine,D
28391,Marine,D
28392,Marine,D
28393,Marine,D
28394,Marine,D
28395,Marine,D
28396,Marine,D
28397,Marine,D
28398,Marine,D
28400,Marine,D
28401,Marine,D
28403,Emmanuel,C
28404,Jean-Luc,G
28405,Marine,D
28406,Marine,D
28407,Marine,D
28408,Marine,D
28409,Marine,D
28410,Marine,D
28411,Marine,D
28414,Marine,D
28415,Marine,D
28417,Emmanuel,C
28418,Emmanuel,C
28419,Marine,D
28421,Marine,D
28422,Marine,D
28423,Emmanuel,C
28424,Marine,D
28425,Marine,D
28426,Emmanuel,C
29001,Marine,D
29002,Marine,D
29003,Emmanuel,C
29004,Emmanuel,C
29005,Emmanuel,C
29006,Emmanuel,C
29007,Jean-Luc,G
29008,Emmanuel,C
29010,Emmanuel,C
29011,Emmanuel,C
29012,Jean-Luc,G
29013,Jean-Luc,G
29014,Marine,D
29015,Emmanuel,C
29016,Emmanuel,C
29017,Emmanuel,C
29018,Jean-Luc,G
29019,Emmanuel,C
29020,Emmanuel,C
29021,Emmanuel,C
29022,Emmanuel,C
29023,Emmanuel,C
29024,Emmanuel,C
29025,Emmanuel,C
29026,Emmanuel,C
29027,Emmanuel,C
29028,Emmanuel,C
29029,Marine,D
29030,Emmanuel,C
29031,Emmanuel,C
29032,Emmanuel,C
29033,Marine,D
29034,Jean-Luc,G
29035,Emmanuel,C
29036,Marine,D
29037,Emmanuel,C
29038,Jean-Luc,G
29039,Emmanuel,C
29040,Emmanuel,C
29041,Emmanuel,C
29042,Emmanuel,C
29043,Emmanuel,C
29044,Emmanuel,C
29045,Emmanuel,C
29046,Jean-Luc,G
29047,Emmanuel,C
29048,Emmanuel,C
29049,Emmanuel,C
29051,Emmanuel,C
29053,Emmanuel,C
29054,Jean-Luc,G
29055,Emmanuel,C
29056,Emmanuel,C
29057,Emmanuel,C
29058,Emmanuel,C
29059,Emmanuel,C
29060,Emmanuel,C
29061,Emmanuel,C
29062,Emmanuel,C
29063,Emmanuel,C
29064,Emmanuel,C
29065,Emmanuel,C
29066,Emmanuel,C
29067,Emmanuel,C
29068,Emmanuel,C
29069,Emmanuel,C
29070,Emmanuel,C
29071,Emmanuel,C
29072,Emmanuel,C
29073,Jean-Luc,G
29074,Emmanuel,C
29075,Emmanuel,C
29076,Emmanuel,C
29077,Emmanuel,C
29078,Emmanuel,C
29079,Emmanuel,C
29080,Emmanuel,C
29081,Jean-Luc,G
29082,Emmanuel,C
29083,Emmanuel,C
29084,Emmanuel,C
29085,Emmanuel,C
29086,Emmanuel,C
29087,Jean-Luc,G
29089,Emmanuel,C
29090,Emmanuel,C
29091,Emmanuel,C
29093,Emmanuel,C
29094,Emmanuel,C
29095,Emmanuel,C
29097,Emmanuel,C
29098,Emmanuel,C
29099,Emmanuel,C
29100,Emmanuel,C
29101,Emmanuel,C
29102,Emmanuel,C
29103,Emmanuel,C
29104,Emmanuel,C
29105,Emmanuel,C
29106,Emmanuel,C
29107,Emmanuel,C
29108,Emmanuel,C
29109,Emmanuel,C
29110,Emmanuel,C
29111,Emmanuel,C
29112,Emmanuel,C
29113,Emmanuel,C
29114,Marine,D
29115,Jean-Luc,G
29116,Marine,D
29117,Emmanuel,C
29119,Emmanuel,C
29120,Emmanuel,C
29122,Emmanuel,C
29123,Emmanuel,C
29124,Emmanuel,C
29125,Emmanuel,C
29126,Emmanuel,C
29128,Emmanuel,C
29130,Emmanuel,C
29131,Emmanuel,C
29132,Emmanuel,C
29133,Emmanuel,C
29134,Emmanuel,C
29135,Emmanuel,C
29136,Marine,D
29137,Jean-Luc,G
29139,Emmanuel,C
29140,Emmanuel,C
29141,Emmanuel,C
29142,Marine,D
29143,Emmanuel,C
29144,Emmanuel,C
29145,Emmanuel,C
29146,Emmanuel,C
29147,Emmanuel,C
29148,Emmanuel,C
29150,Emmanuel,C
29151,Jean-Luc,G
29152,Marine,D
29153,Emmanuel,C
29155,Emmanuel,C
29156,Emmanuel,C
29158,Emmanuel,C
29159,Jean-Luc,G
29160,Emmanuel,C
29161,Emmanuel,C
29162,Emmanuel,C
29163,Emmanuel,C
29165,Emmanuel,C
29166,Emmanuel,C
29167,Emmanuel,C
29168,Emmanuel,C
29169,Emmanuel,C
29170,Emmanuel,C
29171,Emmanuel,C
29172,Emmanuel,C
29173,Emmanuel,C
29174,Emmanuel,C
29175,Emmanuel,C
29176,Emmanuel,C
29177,Emmanuel,C
29178,Emmanuel,C
29179,Emmanuel,C
29180,Emmanuel,C
29181,Emmanuel,C
29182,Jean-Luc,G
29183,Marine,D
29184,Emmanuel,C
29185,Emmanuel,C
29186,Emmanuel,C
29187,Emmanuel,C
29188,Emmanuel,C
29189,Emmanuel,C
29190,Emmanuel,C
29191,Emmanuel,C
29192,Emmanuel,C
29193,Emmanuel,C
29195,Emmanuel,C
29196,Emmanuel,C
29197,Emmanuel,C
29198,Emmanuel,C
29199,Emmanuel,C
29201,Emmanuel,C
29202,Jean-Luc,G
29204,Emmanuel,C
29205,Emmanuel,C
29206,Emmanuel,C
29207,Emmanuel,C
29208,Emmanuel,C
29209,Emmanuel,C
29210,Emmanuel,C
29211,Emmanuel,C
29212,Emmanuel,C
29213,Emmanuel,C
29214,Emmanuel,C
29215,Emmanuel,C
29216,Emmanuel,C
29217,Emmanuel,C
29218,Emmanuel,C
29220,Emmanuel,C
29221,Emmanuel,C
29222,Emmanuel,C
29224,Emmanuel,C
29225,Emmanuel,C
29226,Emmanuel,C
29227,Emmanuel,C
29228,Emmanuel,C
29229,Emmanuel,C
29230,Emmanuel,C
29232,Emmanuel,C
29233,Emmanuel,C
29234,Emmanuel,C
29235,Emmanuel,C
29236,Emmanuel,C
29237,Emmanuel,C
29238,Emmanuel,C
29239,Emmanuel,C
29240,Emmanuel,C
29241,Emmanuel,C
29243,Emmanuel,C
29244,Emmanuel,C
29245,Emmanuel,C
29246,Emmanuel,C
29247,Emmanuel,C
29248,Emmanuel,C
29249,Emmanuel,C
29250,Emmanuel,C
29251,Jean-Luc,G
29252,Emmanuel,C
29254,Emmanuel,C
29255,Emmanuel,C
29256,Emmanuel,C
29257,Emmanuel,C
29259,Emmanuel,C
29260,Emmanuel,C
29261,Jean-Luc,G
29262,Marine,D
29263,Emmanuel,C
29264,Marine,D
29265,Emmanuel,C
29266,Emmanuel,C
29267,Emmanuel,C
29268,Emmanuel,C
29269,Marine,D
29270,Emmanuel,C
29271,Emmanuel,C
29272,Emmanuel,C
29273,Emmanuel,C
29274,Marine,D
29275,Emmanuel,C
29276,Emmanuel,C
29277,Emmanuel,C
29278,Emmanuel,C
29279,Emmanuel,C
29280,Emmanuel,C
29281,Emmanuel,C
29282,Emmanuel,C
29284,Emmanuel,C
29285,Emmanuel,C
29286,Emmanuel,C
29287,Emmanuel,C
29288,Emmanuel,C
29289,Jean-Luc,G
29290,Emmanuel,C
29291,Jean-Luc,G
29292,Jean-Luc,G
29293,Emmanuel,C
29294,Emmanuel,C
29295,Emmanuel,C
29296,Emmanuel,C
29297,Emmanuel,C
29298,Jean-Luc,G
29299,Emmanuel,C
29300,Emmanuel,C
29301,Emmanuel,C
29302,Emmanuel,C
30001,Marine,D
30002,Marine,D
30003,Marine,D
30004,Marine,D
30005,Emmanuel,C
30006,Marine,D
30007,Marine,D
30008,Marine,D
30009,Marine,D
30010,Emmanuel,C
30011,Emmanuel,C
30012,Marine,D
30013,Marine,D
30014,Emmanuel,C
